Barcode,Product Name,Product Description,Cost Price,Selling Price,Tax Percentage,Category Name
056200926466,frenchs ketchup,frenchs ketchup,0.00,5.99,0.00,GROCERY NO TAX
6901118888013,Fujian Black tea,Fujian Black tea,0.00,2.99,0.00,GROCERY NO TAX
068062021746,IP PASTA,IP PASTA,0.00,4.99,0.00,GROCERY NO TAX
061308400107,Kalas sea salt,Kalas sea salt,0.00,2.99,0.00,GROCERY NO TAX
064200130585,Lancia Fusilli,Lancia Fusilli,0.00,2.50,0.00,GROCERY NO TAX
623190810404,Luncheon Meat 340g,Luncheon Meat 340g,0.00,3.50,0.00,GROCERY NO TAX
059950300159,Margerine,Margerine,0.00,5.00,0.00,GROCERY NO TAX
066188004698,Maxwell Original,Maxwell Original,0.00,8.99,0.00,GROCERY NO TAX
059491002505,Mr GENERAL ITEMS chicken,Mr GENERAL ITEMS chicken,0.00,2.00,0.00,GROCERY NO TAX
059491000358,Mr GENERAL ITEMS pack beef,Mr GENERAL ITEMS pack beef,0.00,1.00,0.00,GROCERY NO TAX
059491000501,Mr GENERAL ITEMS pack chicken,Mr GENERAL ITEMS pack chicken,0.00,1.00,0.00,GROCERY NO TAX
059491000778,Mr GENERAL ITEMS pack spicy chicken,Mr GENERAL ITEMS pack spicy chicken,0.00,1.00,0.00,GROCERY NO TAX
059491002550,Mr GENERAL ITEMS spcy chicken,Mr GENERAL ITEMS spcy chicken,0.00,2.00,0.00,GROCERY NO TAX
059491000785,MR. GENERAL ITEMSS SPICY BEEF,MR. GENERAL ITEMSS SPICY BEEF,0.00,1.00,0.00,GROCERY NO TAX
055000489256,Nescafe,Nescafe,0.00,9.99,0.00,GROCERY NO TAX
055000383998,Nescafe Gold,Nescafe Gold,0.00,13.00,0.00,GROCERY NO TAX
055000008815,Nescafe Rich,Nescafe Rich,0.00,9.50,0.00,GROCERY NO TAX
031200046079,OCEAN SPRAY CANNEBERY,OCEAN SPRAY CANNEBERY,0.00,5.99,0.00,GROCERY NO TAX
066721026613,Oreo Golden,Oreo Golden,0.00,4.50,0.00,GROCERY NO TAX
628154458197,Oreo Puffs,Oreo Puffs,0.00,5.50,0.00,GROCERY NO TAX
066721026590,OREO THE ORIGINAL 270G,OREO THE ORIGINAL 270G,0.00,4.99,0.00,GROCERY NO TAX
058807489092,ORVILLE BUTTER,ORVILLE BUTTER,0.00,1.69,0.00,GROCERY NO TAX
058807485247,ORVILLE EXTRA BUTTER,ORVILLE EXTRA BUTTER,0.00,1.99,0.00,GROCERY NO TAX
059300024803,PALL MALL  SMOOTH  KS 20,PALL MALL  SMOOTH  KS 20,0.00,14.50,0.00,GROCERY NO TAX
059300024780,PALL MALL  SMOOTH  RG 20,PALL MALL  SMOOTH  RG 20,0.00,14.50,0.00,GROCERY NO TAX
059300027781,Pall Mall bold,Pall Mall bold,0.00,14.50,0.00,GROCERY NO TAX
059300027798,PALL MALL BOLD KS25,PALL MALL BOLD KS25,0.00,18.00,0.00,GROCERY NO TAX
059300024766,PALL MALL FULL KS 20,PALL MALL FULL KS 20,0.00,14.50,0.00,GROCERY NO TAX
059300024742,PALL MALL FULL RG 20,PALL MALL FULL RG 20,0.00,14.50,0.00,GROCERY NO TAX
059300024773,PALL MALL FULLM KS,PALL MALL FULLM KS,0.00,18.00,0.00,GROCERY NO TAX
059300054879,PALL MALL SMOOTH KS RG,PALL MALL SMOOTH KS RG,11.78,18.00,0.00,GROCERY NO TAX
059300053339,PALL MALL SPECIAL XL FULL 20,PALL MALL SPECIAL XL FULL 20,0.00,14.50,0.00,GROCERY NO TAX
059300024810,PALLMALL SMOOTH KS25,PALLMALL SMOOTH KS25,11.78,18.00,0.00,GROCERY NO TAX
301490002674,Pepto Bismol 100ML,Pepto Bismol 100ML,0.00,7.00,0.00,GROCERY NO TAX
055900000346,Primo Elbows 454g,Primo Elbows 454g,1.99,2.50,0.00,GROCERY NO TAX
055900000322,Primo Spaghettini,Primo Spaghettini,0.00,2.50,0.00,GROCERY NO TAX
055900006621,primo thick and zesty,primo thick and zesty,0.00,3.50,0.00,GROCERY NO TAX
305219051004,Qtips small,Qtips small,0.00,4.99,0.00,GROCERY NO TAX
062847210233,Redpath sugar,Redpath sugar,0.00,5.50,0.00,GROCERY NO TAX
062847814363,Redpath sugar cubes,Redpath sugar cubes,0.00,4.99,0.00,GROCERY NO TAX
828158272557,Shakti Coconut oil,Shakti Coconut oil,0.00,9.99,0.00,GROCERY NO TAX
067568110800,SIFTO FALT,SIFTO FALT,0.00,2.75,0.00,GROCERY NO TAX
667888242337,Soy Sauce,Soy Sauce,0.00,2.50,0.00,GROCERY NO TAX
057174024417,Tetley Green Tea,Tetley Green Tea,0.00,4.99,0.00,GROCERY NO TAX
057174122137,Tetley Orange Pekoe,Tetley Orange Pekoe,0.00,5.99,0.00,GROCERY NO TAX
063209082277,Tim Hortons,Tim Hortons,0.00,15.99,0.00,GROCERY NO TAX
777550011649,TWINKIES,TWINKIES,0.00,2.50,0.00,GROCERY NO TAX
062600141118,Tylenol extra carry on,Tylenol extra carry on,2.69,6.00,0.00,GROCERY NO TAX
067800001026,UNICO VEGITABLE OIL 3LT.,UNICO VEGITABLE OIL 3LT.,0.00,11.99,0.00,GROCERY NO TAX
060245405350,Visine original,Visine original,0.00,9.00,0.00,GROCERY NO TAX
065302000035,Wild Pink Salmon,Wild Pink Salmon,0.00,5.99,0.00,GROCERY NO TAX
066010001055,Windsor Table Salt,Windsor Table Salt,0.00,2.99,0.00,GROCERY NO TAX
063252376811,DOOR GUARD LOCK,DOOR GUARD LOCK,0.00,3.94,13.00,HARDWARE
627792003264,10 SUPER FORT,10 SUPER FORT,0.00,3.38,13.00,HEALTH & BEAUTY
806712311454,ALL ONE SIZE,BANDAGE,0.00,4.51,13.00,HEALTH & BEAUTY
079400264411,Axe Apollo,Axe Apollo,0.00,6.77,13.00,HEALTH & BEAUTY
7791293050638,Axe Epic fresh,Axe Epic fresh,0.00,6.77,13.00,HEALTH & BEAUTY
079400550200,Axe Phonix,Axe Phonix,0.00,6.77,13.00,HEALTH & BEAUTY
381370047544,Band-aid,Band-aid,1.67,3.38,13.00,HEALTH & BEAUTY
3086125705027,BIC 5T,BIC 5T,0.00,6.77,13.00,HEALTH & BEAUTY
3086120600020,BIC BIG LIGHTER,BIC BIG LIGHTER,0.00,2.83,13.00,HEALTH & BEAUTY
07033245,bic small,bic small,0.00,2.25,13.00,HEALTH & BEAUTY
041388220611,BLISTEX REGULAR,BLISTEX REGULAR,0.00,3.94,13.00,HEALTH & BEAUTY
037000958604,BOUNCE 15,BOUNCE 15,1.79,4.51,13.00,HEALTH & BEAUTY
060737739314,brownies mega,brownies mega,0.00,2.81,13.00,HEALTH & BEAUTY
059136991447,BUTANE G,BUTANE G,0.00,6.77,13.00,HEALTH & BEAUTY
062107817417,Chapstick,Chapstick,1.75,4.51,13.00,HEALTH & BEAUTY
074809903008,CLASSIC DOUBLE EDGE BLADES,CLASSIC DOUBLE EDGE BLADES,0.00,4.51,13.00,HEALTH & BEAUTY
058000313194,colgate  95 ml,colgate  95 ml,0.00,3.38,13.00,HEALTH & BEAUTY
059212314153,COMPOSTABL3E BIRCH FORKS 24,COMPOSTABL3E BIRCH FORKS 24,1.79,4.51,13.00,HEALTH & BEAUTY
060383157814,Conrstarch Baby Powder,Conrstarch Baby Powder,0.00,9.03,13.00,HEALTH & BEAUTY
806712307785,Cotton Swabs,Cotton Swabs,0.00,2.83,13.00,HEALTH & BEAUTY
079400209832,Dove Hair Spray Extra Hold,Dove Hair Spray Extra Hold,0.00,11.29,13.00,HEALTH & BEAUTY
079400469267,Dove Men care shampoo,Dove Men care shampoo,0.00,10.16,13.00,HEALTH & BEAUTY
079400677297,Dove Shampoo,Dove Shampoo,0.00,10.16,13.00,HEALTH & BEAUTY
041333215013,DURACELL 2 PACK,DURACELL 2 PACK,0.00,4.51,13.00,HEALTH & BEAUTY
041333415017,Duracell AA4,Duracell AA4,0.00,9.03,13.00,HEALTH & BEAUTY
041333224015,Duracell AAA2,Duracell AAA2,0.00,4.51,13.00,HEALTH & BEAUTY
041333424019,Duracell AAA4,Duracell AAA4,0.00,9.03,13.00,HEALTH & BEAUTY
829534916218,Durag,Durag,0.00,4.51,13.00,HEALTH & BEAUTY
698931001885,Du-Rag,Du-Rag,0.00,4.51,13.00,HEALTH & BEAUTY
627735010373,Equate Nail Polish Remover,Equate Nail Polish Remover,0.00,6.50,13.00,HEALTH & BEAUTY
037000962649,FEBEZE MEDITERRANEAN LAVENDER,FEBEZE MEDITERRANEAN LAVENDER,3.99,7.90,13.00,HEALTH & BEAUTY
037000769545,Gain laundry liquid,Gain laundry liquid,0.00,11.29,13.00,HEALTH & BEAUTY
037000823650,GAIN ORIGINAL DRYER SHEET,GAIN ORIGINAL DRYER SHEET,2.79,5.64,13.00,HEALTH & BEAUTY
825096000150,GARBAGE BAGS,GARBAGE BAGS,0.00,2.81,13.00,HEALTH & BEAUTY
603084491254,Garnier Fructis Shampoo,Garnier Fructis Shampoo,0.00,7.90,13.00,HEALTH & BEAUTY
047400662209,Gillette Series,Gillette Series,0.00,9.03,13.00,HEALTH & BEAUTY
065513197661,Gillette shaving foam 49gm,Gillette shaving foam 49gm,0.00,2.25,13.00,HEALTH & BEAUTY
5421578602741,Glass rose,Glass rose,0.00,4.51,13.00,HEALTH & BEAUTY
814655029749,Global Beauty Care Wipes,Global Beauty Care Wipes,0.00,7.90,13.00,HEALTH & BEAUTY
058738325513,Gravol easy to swallow,Gravol easy to swallow,3.39,7.90,13.00,HEALTH & BEAUTY
788413295601,Habibi Pre rolled tip,Habibi Pre rolled tip,0.00,4.51,13.00,HEALTH & BEAUTY
070907298558,HOT RIDER,HOT RIDER,0.00,3.38,13.00,HEALTH & BEAUTY
059338125077,JUMBO COTTON BALLS,JUMBO COTTON BALLS,0.00,2.25,13.00,HEALTH & BEAUTY
061541478116,Lesalon Cosmetic pads,Lesalon Cosmetic pads,0.00,2.54,13.00,HEALTH & BEAUTY
061541046056,Lesalon nail clipper,Lesalon nail clipper,1.99,3.38,13.00,HEALTH & BEAUTY
062823450493,LETS PARTY 24,LETS PARTY 24,1.09,2.81,13.00,HEALTH & BEAUTY
04138891,Lip Medex,Lip Medex,0.00,4.51,13.00,HEALTH & BEAUTY
059338134666,Lovu cotton swabs,Lovu cotton swabs,0.00,4.51,13.00,HEALTH & BEAUTY
814724020141,Lsta mint chill,Lsta mint chill,0.00,2.50,13.00,HEALTH & BEAUTY
061700912208,Magnum,Magnum,1.99,4.51,13.00,HEALTH & BEAUTY
088169002554,Meta pipe 50,Meta pipe 50,0.00,5.64,13.00,HEALTH & BEAUTY
061740110121,NIBO BUTANE 162G,NIBO BUTANE 162G,0.00,5.64,13.00,HEALTH & BEAUTY
056594018679,Nivea Men Boost Shower Gel,Nivea Men Boost Shower Gel,0.00,10.16,13.00,HEALTH & BEAUTY
8067123047084005808229420,Nivea men shower,Nivea men shower,0.00,10.16,13.00,HEALTH & BEAUTY
056594010130,Nivea men Shower Gel,Nivea men Shower Gel,0.00,10.16,13.00,HEALTH & BEAUTY
056594008632,Nivea Men Shower Gel,Nivea Men Shower Gel,0.00,10.16,13.00,HEALTH & BEAUTY
813107000015,Noorani Hanna,Noorani Hanna,0.00,6.77,13.00,HEALTH & BEAUTY
813107000022,Noorani Hanna,Noorani Hanna,0.00,6.77,13.00,HEALTH & BEAUTY
035000463036,PAMOLIVE 828UNI,PAMOLIVE 828UNI,0.00,4.51,13.00,HEALTH & BEAUTY
073096500235,Panasonic AA4,Panasonic AA4,0.99,3.38,13.00,HEALTH & BEAUTY
073096500273,Panasonic AAA4,Panasonic AAA4,1.29,3.38,13.00,HEALTH & BEAUTY
080878044481,Pantene,Pantene,0.00,9.03,13.00,HEALTH & BEAUTY
806712309116,Pur-est Cotton swab,Pur-est Cotton swab,0.00,2.83,13.00,HEALTH & BEAUTY
806712306870,Pur-est liquid soap,Pur-est liquid soap,0.00,4.51,13.00,HEALTH & BEAUTY
806712304708,Pur-est liquid soap,Pur-est liquid soap,0.00,4.51,13.00,HEALTH & BEAUTY
065656913500,Q-tips cotton swabs,Q-tips cotton swabs,0.00,5.64,13.00,HEALTH & BEAUTY
062300017256,"RAID ANT,ROACH & EARWIG","RAID ANT,ROACH & EARWIG",8.99,14.68,13.00,HEALTH & BEAUTY
716165177111,RAW CLASSIC CONES,RAW CLASSIC CONES,0.00,4.51,13.00,HEALTH & BEAUTY
060245250035,reactine EXTRA STRENGTH,reactine EXTRA STRENGTH,4.29,7.90,13.00,HEALTH & BEAUTY
059136991423,RONSON,RONSON,0.00,5.64,13.00,HEALTH & BEAUTY
063435704073,royal,royal,0.00,4.85,13.00,HEALTH & BEAUTY
016800233005,ROYAL OAK CHARCOAL LIGHTER 946UNI,ROYAL OAK CHARCOAL LIGHTER 946UNI,0.00,6.77,13.00,HEALTH & BEAUTY
063920019347,ROYAL SCRUB,ROYAL SCRUB,1.39,3.04,13.00,HEALTH & BEAUTY
6939535768113,SBK Knee support,SBK Knee support,0.00,4.51,13.00,HEALTH & BEAUTY
061328805036,SCOTTIES,SCOTTIES,0.00,2.54,13.00,HEALTH & BEAUTY
058496460785,SKITTLES GUMMIES ORIGINAL 57G,SKITTLES GUMMIES ORIGINAL 57G,0.00,2.25,13.00,HEALTH & BEAUTY
074182473518,Softsoap Body Wash,Softsoap Body Wash,0.00,7.90,13.00,HEALTH & BEAUTY
067029931012,SOS 10 PADS,SOS 10 PADS,1.76,3.38,13.00,HEALTH & BEAUTY
852474166313,Spa Soap,Spa Soap,0.00,4.51,13.00,HEALTH & BEAUTY
022200940214,speed stick,speed stick,2.69,6.77,13.00,HEALTH & BEAUTY
022200940252,SPEED STICK COOL CLEAN,SPEED STICK COOL CLEAN,2.69,6.77,13.00,HEALTH & BEAUTY
055966908143,TABLE ACCENT PLASTIC TEASPOON,TABLE ACCENT PLASTIC TEASPOON,2.99,3.38,13.00,HEALTH & BEAUTY
055966913062,TABLE ACCENTS 15 PAPER PLATES,TABLE ACCENTS 15 PAPER PLATES,2.49,3.96,13.00,HEALTH & BEAUTY
055966908129,TABLE ACCENTS FORKS,TABLE ACCENTS FORKS,0.99,2.59,13.00,HEALTH & BEAUTY
066188055300,TANG ORANGE,TANG ORANGE,0.00,4.51,13.00,HEALTH & BEAUTY
030772121207,tide og 1 litre,tide og 1 litre,0.00,12.42,13.00,HEALTH & BEAUTY
757350671519,TMPR Hydrogen Peroxide,TMPR Hydrogen Peroxide,0.00,4.51,13.00,HEALTH & BEAUTY
061700930509,Trojan classic,Trojan classic,0.00,4.51,13.00,HEALTH & BEAUTY
061700915445,Trojan naked,Trojan naked,2.39,4.51,13.00,HEALTH & BEAUTY
055966994436,TUFF GUYY 40 STRONG GARBAGE BAGS,TUFF GUYY 40 STRONG GARBAGE BAGS,4.49,9.03,13.00,HEALTH & BEAUTY
071603529007,TWEEZERS,TRIM,0.00,3.49,13.00,HEALTH & BEAUTY
064541301378,Tylenol Extra strength ez tabs,Tylenol Extra strength ez tabs,4.69,9.03,13.00,HEALTH & BEAUTY
60014399,VASELINE BLUESEAL,VASELINE BLUESEAL,1.29,3.38,13.00,HEALTH & BEAUTY
8901030669125,VASELINE UV 100 ML,VASELINE UV 100 ML,0.00,4.51,13.00,HEALTH & BEAUTY
059200807704,WINDEX ORIGINAL,WINDEX ORIGINAL,0.00,7.90,13.00,HEALTH & BEAUTY
621139639024,Xtricity light bulb clear 60 watts,Xtricity light bulb clear 60 watts,0.00,3.38,13.00,HEALTH & BEAUTY
041689301224,ZIPPO FLUID 355ML,ZIPPO FLUID 355ML,0.00,13.55,13.00,HEALTH & BEAUTY
059212710023,BLUE BEER CUP,BLUE BEER CUP,2.85,3.22,13.00,HOUSE HOLD ITEM
096619188109,Kirkland towel,Kirkland towel,0.00,4.51,13.00,HOUSE HOLD ITEM
694208000278,ICEMAN ICE,ICEMAN ICE,0.00,4.51,13.00,ICE
055000205702,"CANDY,GUMS & CHOCOLATES raspberry truffl","CANDY,GUMS & CHOCOLATES raspberry truffle",0.00,10.16,13.00,Ice cream
058779144524,chuny monkey,chuny monkey,0.00,10.16,13.00,Ice cream
055000205542,Haagen Dazs,Haagen Dazs,0.00,10.16,13.00,Ice cream
055000201827,Haagen Dazs,Haagen Dazs,0.00,10.16,13.00,Ice cream
8801104943635,Melona Icecream,Melona Icecream,0.00,2.81,13.00,Ice cream
8801104948418,Melona strawberry,Melona strawberry,0.00,2.81,13.00,Ice cream
05506101,Parlour Juice Pop,Parlour Juice Pop,0.00,1.75,13.00,Ice cream
05506208,parlour Pop Mango,parlour Pop Mango,0.00,1.75,13.00,Ice cream
058779142803,"Ben & Jerry- CANDY,GUMS & CHOCOLATES chi",473 ML,0.00,11.29,13.00,ICE CREAMS
058779142759,BEN & JERRY HALF BAKED,BEN & JERRY HALF BAKED,0.00,10.16,13.00,ICE CREAMS
058779142728,BEN & JERRY SALTED CARAMEL ALMOND,BEN & JERRY SALTED CARAMEL ALMOND,0.00,9.03,13.00,ICE CREAMS
058779142773,"BN CANDY,GUMS & CHOCOLATES FUDGE BROWNIE","BN CANDY,GUMS & CHOCOLATES FUDGE BROWNIE 454UNI",0.00,10.16,13.00,ICE CREAMS
055000563512,DRUMSTICK VANILLA CARAMEL,DRUMSTICK VANILLA CARAMEL,0.00,4.28,13.00,ICE CREAMS
055000563529,DRUMSTICK VANILLA FUDGE,DRUMSTICK VANILLA FUDGE,0.00,4.28,13.00,ICE CREAMS
055000205320,HAAGEN DAZZ VANILLA ALMOND,HAAGEN DAZZ VANILLA ALMOND,2.62,5.41,13.00,ICE CREAMS
055000205306,HAAGEN DAZZ VANILLA MILK,HAAGEN DAZZ VANILLA MILK,0.00,5.41,13.00,ICE CREAMS
055000205665,Haiegendas Choc,Haiegendas Choc,0.00,10.16,13.00,ICE CREAMS
055000209120,kit kat double crunch,kit kat double crunch,0.00,3.94,13.00,ICE CREAMS
774276118126,Mega Sandwich,Mega Sandwich,0.00,2.25,13.00,ICE CREAMS
064331757309,mr.freeze,mr.freeze,0.00,1.01,13.00,ICE CREAMS
060000610203,Nestle  oreoASSORTED SANDWICH single,Nestle  oreoASSORTED SANDWICH single,0.00,3.94,13.00,ICE CREAMS
055000174534,"Nestle drumstick CANDY,GUMS & CHOCOLATES","Nestle drumstick CANDY,GUMS & CHOCOLATES fudge",2.06,4.51,13.00,ICE CREAMS
055000174589,Nestle drumstick salty caramel,Nestle drumstick salty caramel,0.00,4.51,13.00,ICE CREAMS
055000174565,Nestle drumstick strawberry,Nestle drumstick strawberry,0.00,4.51,13.00,ICE CREAMS
055000681728,NESTLE VANILLA CAKE,NESTLE VANILLA CAKE,0.00,2.25,13.00,ICE CREAMS
055000600460,POPSICLE LIFE SAVER,POPSICLE LIFE SAVER,0.00,3.15,13.00,ICE CREAMS
060100045844,FULL KING SIZE 25,CAMEL,0.00,16.75,13.00,JTI VAPE & CIGARATE
056412700052,Allens Apple Juice,Allens Apple Juice,0.00,1.01,13.00,JUICE
070330600065,03306000,03306000,0.00,2.83,13.00,LIGHTER
853195000542,Smoke it lighter,Smoke it lighter,0.00,5.64,13.00,LIGHTER
811490251823,Special Blue,Special Blue,0.00,9.03,13.00,LIGHTER
705833099633,VB Lighter,VB Lighter,0.00,4.51,13.00,LIGHTER
877318001353,Xlite lighter,Xlite lighter,0.00,2.25,13.00,LIGHTER
2280550012007,$12 LOTTO MAX,OLG,0.00,12.00,0.00,LOTTERY
2280550015008,$15/ 649,olg,0.00,15.00,0.00,LOTTERY
2280550020002,$20 LOTTO MAX.2 DRA,OLG,0.00,20.00,0.00,LOTTERY
2280550005009,$5 ONTARIO,ONTARIO 49,0.00,5.00,0.00,LOTTERY
804906050011,$50 K,$50 K,0.00,50.00,0.00,LOTTERY
2280550011000,11 $LOTTO MAX,LOTTO MAX,0.00,11.00,0.00,LOTTERY
2280550014001,2 DRAW 649,OLG,0.00,14.00,0.00,LOTTERY
804906030020,30 crossword,30 crossword,0.00,30.00,0.00,LOTTERY
2280550007003,649 $7.00,LOTTO 649,0.00,7.00,0.00,LOTTERY
2280550008000,649/LIGHTING LOTTO,OLG,0.00,8.00,0.00,LOTTERY
2280550003005,649/OKER,OLG,0.00,3.00,0.00,LOTTERY
2280550004002,649/POK/.MEGA.LIG/.GRAND,OLG,0.00,4.00,0.00,LOTTERY
804906030013,big money pay day 30,big money pay day 30,0.00,30.00,0.00,LOTTERY
804906005059,big spin 5,big spin 5,0.00,5.00,0.00,LOTTERY
804906010060,bigger spin,bigger spin,0.00,10.00,0.00,LOTTERY
804906003017,Bingo $3,Bingo $3,0.00,3.00,0.00,LOTTERY
804906010077,bingo 10$,bingo 10$,0.00,10.00,0.00,LOTTERY
804906005042,bingo doubler 5,bingo doubler 5,0.00,5.00,0.00,LOTTERY
804906004014,cash for life,cash for life,0.00,4.00,0.00,LOTTERY
804906010039,cash in 10,cash in 10,0.00,10.00,0.00,LOTTERY
804906010084,cross word 10$,cross word 10$,0.00,10.00,0.00,LOTTERY
804906003024,Crossword $3,Crossword $3,0.00,3.00,0.00,LOTTERY
804906005035,crossword trilpler 5,crossword trilpler 5,0.00,5.00,0.00,LOTTERY
627925000771,Instant 30X,Instant 30X,0.00,30.00,0.00,LOTTERY
2280550050009,"LOT, MAX 10 DRAW.$50",OLG,0.00,50.00,0.00,LOTTERY
2280550030001,LOTO MAX $30,OLG,0.00,30.00,0.00,LOTTERY
2280550022006,LOTO MAX 2 DRAW.$22,OLG,0.00,22.00,0.00,LOTTERY
2280550013004,LOTTO 649 $13,OLG,0.00,13.00,0.00,LOTTERY
2280550019006,LOTTO 649 $19,OLG,0.00,19.00,0.00,LOTTERY
2280550031008,LOTTO 649 $31,OLG,0.00,31.00,0.00,LOTTERY
2280550018009,LOTTO MAX $18.00,OLG,0.00,18.00,0.00,LOTTERY
2280550025007,LOTTO MAX $25,OLG,0.00,25.00,0.00,LOTTERY
2280550010003,LOTTO MAX$10,OLG,0.00,10.00,0.00,LOTTERY
804906005073,MONEY MACHINE $5,MONEY MACHINE $5,0.00,5.00,0.00,LOTTERY
804906002010,money multiplier,money multiplier,0.00,2.00,0.00,LOTTERY
804906005066,plinko 5,plinko 5,0.00,5.00,0.00,LOTTERY
2280550002008,POK.MEGA.WHEE.LIGH.LOTARIO,OLG,0.00,2.00,0.00,LOTTERY
2280550001001,POKER /LOTARIO/TOP/649,OLG,0.00,1.00,0.00,LOTTERY
2280550006006,POKER LIGHT/LOTTO MAX,OLG,0.00,6.00,0.00,LOTTERY
2280550009007,POKER LOTTO,OLG,0.00,9.00,0.00,LOTTERY
804906005028,power up,power up,0.00,5.00,0.00,LOTTERY
804906003055,Roulette $3,Roulette $3,0.00,3.00,0.00,LOTTERY
804906020014,Super $20,Super $20,0.00,20.00,0.00,LOTTERY
037000823322,bounce 34,bounce 34,0.00,5.64,13.00,OTHER
6911831010028,hip flask,hip flask,0.00,11.29,13.00,OTHER
6911831010035,hip flask,hip flask,0.00,11.29,13.00,OTHER
24185,KEY CUT,KEY CUT,0.00,4.52,13.00,OTHER
063252389491,CABLE,CABLE,0.00,6.77,13.00,PARTY STUFF
056366115797,Friskie turkey and Giblets Dinner 156g,Friskie turkey and Giblets Dinner 156g,0.00,2.47,13.00,PET FOOD
056366115773,Friskie turkey Dinner 156g,Friskie turkey Dinner 156g,0.00,2.00,13.00,PET FOOD
056366006965,FRISKIES CHEF'S DINNER,FRISKIES CHEF'S DINNER,0.00,1.68,13.00,PET FOOD
050000161867,FRISKIES CHICKEN & SALMON DINNER,FRISKIES CHICKEN & SALMON DINNER,0.00,2.00,13.00,PET FOOD
056366006866,FRISKIES CHICKEN DINNER,FRISKIES CHICKEN DINNER,0.00,1.68,13.00,PET FOOD
056366006729,FRISKIES CHICKEN DINNER IN GRAVEY,FRISKIES CHICKEN DINNER IN GRAVEY,0.00,1.68,13.00,PET FOOD
056366006897,FRISKIES OCEAN WHITEFISH TUNA,FRISKIES OCEAN WHITEFISH TUNA,0.00,1.68,13.00,PET FOOD
056366006903,FRISKIES SALMON DINNER,FRISKIES SALMON DINNER,0.00,2.00,13.00,PET FOOD
056366006989,FRISKIES SEAFOOD SUPREME,FRISKIES SEAFOOD SUPREME,0.00,2.00,13.00,PET FOOD
050000150779,FRISKIES TURKEY & CHEESE DINNER,FRISKIES TURKEY & CHEESE DINNER,0.00,2.00,13.00,PET FOOD
058496433215,Whiskas Seafood 670g,Whiskas Seafood 670g,0.00,9.03,13.00,PET FOOD
32012500806125,GOOD CALL 2.5,GOOD CALL 2.5,0.00,2.83,13.00,phone card
056327017801,Arizona hard lemon Flavour,Arizona hard lemon Flavour,0.00,3.93,13.00,R.T.D.
883043001025,Black Fly Crushed Orange 473ML,Black Fly Crushed Orange 473ML,3.49,4.04,13.00,R.T.D.
883043000837,Black Fly Sour Grape 473ML,Black Fly Sour Grape 473ML,0.00,4.04,13.00,R.T.D.
883043002336,BLACK FLY TEQUILA SUNRISE 473ML,BLACK FLY TEQUILA SUNRISE 473ML,2.54,4.04,13.00,R.T.D.
883043000806,Black fly vodka grapefruit 4*400,Black fly vodka grapefruit 4*400,11.99,13.95,13.00,R.T.D.
065912002801,Clamato Original,Clamato Original,0.00,4.61,13.00,R.T.D.
065912002795,Clamato Spicy,Clamato Spicy,0.00,4.61,13.00,R.T.D.
056327024069,COORS SELTZER SLUSHIE GRAPE 473ML,COORS SELTZER SLUSHIE GRAPE 473ML,0.00,4.16,13.00,R.T.D.
082000796855,Crown royal whisky cola,Crown royal whisky cola,0.00,4.04,13.00,R.T.D.
080432001424,Jameson Whiskey Lemonade,Jameson Whiskey Lemonade,0.00,4.50,13.00,R.T.D.
062067379239,Mikes Hard Blue Freeze,Mikes Hard Blue Freeze,0.00,4.04,13.00,R.T.D.
062067427367,Mikes Harder Straw Lemonade,Mikes Harder Straw Lemonade,0.00,4.04,13.00,R.T.D.
062067423697,Nutrl Blackberry,Nutrl Blackberry,0.00,4.38,13.00,R.T.D.
062067392771,Nutrl Grape,Nutrl Grape,0.00,4.04,13.00,R.T.D.
628055589181,nutrl lemon 473 ml,nutrl lemon 473 ml,2.89,4.04,13.00,R.T.D.
087692023470,Sun Cruiser,Sun Cruiser,0.00,4.04,13.00,R.T.D.
087692020837,Twisted tea extreme Blue Razz,Twisted tea extreme Blue Razz,2.50,4.00,13.00,R.T.D.
087692024224,Twisted Tea Extreme Lemon,Twisted Tea Extreme Lemon,0.00,4.00,13.00,R.T.D.
087692023425,Twisted Tea Part Pack,Twisted Tea Part Pack,0.00,33.89,13.00,R.T.D.
848819000985,White Claw Blackberry 473ML,White Claw Blackberry 473ML,3.15,4.04,13.00,R.T.D.
848819000008,White Claw Hard Seltzer Black Cherry 473,White Claw Hard Seltzer Black Cherry 473ML,3.00,4.04,13.00,R.T.D.
848819000022,White claw lime 473ml,White claw lime 473ml,3.00,4.04,13.00,R.T.D.
848819001654,White Claw surge,White Claw surge,0.00,4.38,13.00,R.T.D.
063252363729,BRASS LOCK 25MM,BRASS LOCK 25MM,0.00,3.50,13.00,SEASONAL
4001686396452,HARIBO GOLD BEARS 150G,HARIBO GOLD BEARS 150G,0.00,3.94,13.00,SNACK
063517038713,Lady Sarah Hazel Nut,Lady Sarah Hazel Nut,0.00,3.72,13.00,SNACK
063517038720,LADY SARAH Strawberry,LADY SARAH Strawberry,0.00,3.72,13.00,SNACK
060410025987,Lays Small Ketchup,Lays Small Ketchup,0.00,1.13,13.00,SNACK
8901063136250,Little Hearts,Little Hearts,0.00,2.25,13.00,SNACK
8801052043661,Real Kimchi Noodle,Real Kimchi Noodle,0.00,4.51,13.00,SNACK
055653435006,Dare Mallow,Dare Mallow,0.00,3.96,13.00,SNACKS
